X,Y,OBJECTID,STATUS,ORIG_PERMIT,CURRENT_PERMITNUM,CONSULTNUM,X_COORD,Y_COORD,BORE_DEPTH,BORE_DIAMETER,SCREEN_INTERVAL,WELL_TYPE_VALUE,WELL_PURPOSE_VALUE,GlobalID,CASING_DEPTH,CASING_DIAMETER,WELL_NBR,WATER_SYSTEM_NAME
-122.057749753209,37.4003027216538,42970,Water Supply - Active,85W1575,85W1575,RW-2 B2,6109194.0,1971991.0,98.0,,,Water Production,Municipal,bed34c4e-87ab-4cff-b1bf-1f8e7a2c9082,,2.0,06S02W23D005,CITY OF MOUNTAIN VIEW
-121.663328427822,37.0523525981838,43008,Water Supply - Active,03W00613,03W00613,4,6222179.0,1843645.0,85.0,,,Water Production,Municipal,bb169429-f215-4c2c-bac0-72a7f0a4e800,,8.0,10S03E20B010,
-121.897573227311,37.3508008064574,43052,Other - Active,04W00435,04W00435,EW-8,6155447.0,1953235.0,19.0,,,Water Production,Municipal,fd855bb3-1844-4e71-a1d7-f96e43049fa5,19.0,4.0,07S01E06J036,SAN JOSE WATER
-121.960033640581,37.2873127227231,43095,Water Supply - Active,07W00076,07W00076,WELL B,6136933.0,1930399.0,547.0,,,Water Production,Municipal,d41b985a-4f15-4a81-894e-350579f2e8d2,,16.0,07S01W27P009,SAN JOSE WATER
-121.827905415818,37.3212873332437,43148,Destroyed,07W00191,D20200211001,EX11,6175543.0,1942195.0,25.0,,,Water Production,Municipal,a4abca01-1fdc-4859-99cd-c40b3e8a7658,25.0,4.0,07S01E14K057,SAN JOSE WATER
-121.828037376537,37.3215522726821,43150,Destroyed,07W00184,D20200211008,EX4,6175506.0,1942292.0,25.0,,,Water Production,Municipal,00d36e41-62e9-4c4c-bfa3-2526a39b260d,25.0,4.0,07S01E14K054,SAN JOSE WATER
-121.998765070893,37.3526830356631,43155,Other - Active,08W00187,08W00187,RW5,6126048.0,1954375.0,61.0,,,Water Production,Municipal,4017ab57-41c7-42c1-8712-463d4e49a68f,61.0,6.0,07S01W05F028,CITY OF SANTA CLARA
-122.037512383419,37.3689931530538,43180,Destroyed,92W0320,04D00802,E-2 5334,6114885.0,1960495.0,0.0,,,Water Production,Municipal,c308f916-998a-4023-a033-0e9dfb5ead23,,2.0,06S02W36E003,CITY OF SUNNYVALE
-121.930760448827,37.2669599453771,43211,Destroyed,03W00718,14D00024,GWE-2,6145335.0,1922857.0,143.0,,,Water Production,Municipal,f180934a-cf21-46b7-9183-e69d1f25f080,,4.0,08S01W01E030,SAN JOSE WATER
-121.866943044081,37.3085866579413,43214,Destroyed,,85D0023, ,6164125.0,1937735.0,0.0,,,Water Production,Municipal,88431fe4-812c-495e-bcb0-df3db9ca8d66,,0.0,07S01E21K002,SAN JOSE WATER
-122.009452604509,37.3829939954894,43227,Other - Active,88W0391,88W0391,DW-4,6123120.0,1965460.0,42.0,,,Water Production,Municipal,f8cd440b-c413-463d-84c3-c44e696d329c,,12.0,06S01W30H018,CITY OF SUNNYVALE
-121.996401053611,37.3979870973297,43229,Destroyed,01W00770,10D00631,EW4,6126999.0,1970857.0,20.0,,,Water Production,Municipal,4ed8f1a5-a408-46e8-bba2-a9c72a96466f,,6.0,06S01W20F044,CITY OF SUNNYVALE
-121.944772412849,37.2844017354124,43237,Destroyed,,90D0040, ,6141356.0,1929270.0,0.0,,,Water Production,Municipal,aa5cae61-ff9d-406c-bf8d-95d23fb495a9,,0.0,07S01W35C001,SAN JOSE WATER
-121.892256819593,37.3540297474562,43241,Destroyed,,88D0014, ,6157010.0,1954387.0,0.0,,,Water Production,Municipal,fee481c0-4ad9-4432-a5da-5dff56239b03,,0.0,07S01E05E001,SAN JOSE WATER
-121.972601290595,37.3789838854308,43282,Other - Active,88W1839,88W1839,PW-4,6133803.0,1963829.0,27.0,,,Water Production,Municipal,476f8a94-05fa-468c-80f9-16e743f33116,27.0,6.0,06S01W28J003,CITY OF SANTA CLARA
-121.838785497028,37.3602498352012,43305,Destroyed,87W0526,12D00558,S2,6172582.0,1956425.0,0.0,,,Water Production,Municipal,3543a6c3-3a16-40bc-92a2-3b850790ee01,,4.0,06S01E35N004,SAN JOSE WATER
-121.955734344055,37.3761691823986,43326,Destroyed,85W0719,14D00922,EW-6,6138687.0,1962728.0,41.0,,,Water Production,Municipal,42388491-f697-419e-821c-e67cb1c93ce2,41.0,6.0,06S01W27Q012,CITY OF SANTA CLARA
-121.887973275924,37.338094944239,43348,Destroyed,84W0056,84W0056,MW-4,6158169.0,1948567.0,21.0,,,Water Production,Municipal,1b65d459-88ba-4840-a0fb-987d8b868fff,,3.0,07S01E08L011,SAN JOSE WATER
-121.887963950513,37.3380069375201,43352,Destroyed,84W0800,84W0800,MW-7,6158171.0,1948535.0,37.0,,,Water Production,Municipal,0e30f5b0-d3d1-4eb7-b4a0-4875dad493c5,,3.0,07S01E08L015,SAN JOSE WATER
-121.888006292604,37.3380804133526,43356,Destroyed,90W0575,10D00110,EW-1,6158159.0,1948562.0,40.0,,,Water Production,Municipal,e2946934-435a-46bb-9114-d33901b4bfc4,,4.0,07S01E08L002,SAN JOSE WATER
-121.888328754553,37.3379365306423,43361,Destroyed,90W0924,10D00107,EW-4,6158064.0,1948511.0,33.0,,,Water Production,Municipal,f6514905-d8e9-4718-b5cf-df4f064974fd,,4.0,07S01E08L004,SAN JOSE WATER
-121.956558021018,37.3782533946539,43363,Other - Active,87W0191,89W1532,EW-9,6138459.40588362,1963490.50910881,46.0,,,Water Production,Municipal,e21e5683-bc86-495a-a439-3db3e9985b5a,19.0,4.0,06S01W27K005,CITY OF SANTA CLARA
-121.956623904359,37.3790724979851,43367,Destroyed,90W0968,14D00938,EW-18A/WA1,6138445.0,1963789.0,27.0,,,Water Production,Municipal,be1a2bf0-6420-4b4a-bd14-70de9872736a,,5.0,06S01W27K007,CITY OF SANTA CLARA
-121.893426413516,37.4144295233184,43368,Destroyed,93W0918,13D00071,E-19,6156997.0,1976382.0,0.0,,,Water Production,Municipal,4ed36f4e-7c4c-4123-979c-0c8c3ee41045,,6.0,06S01E17E003,CITY OF MILPITAS
-121.956582449803,37.378358844009,43375,Destroyed,89W1530,14D00931,EW-15A/WA1,6138453.0,1963529.0,20.5,,,Water Production,Municipal,07c3cefc-4bf3-479b-ad10-2cd13f6f71f3,20.0,6.0,06S01W27K048,CITY OF SANTA CLARA
-121.893745670277,37.4150042653582,43376,Destroyed,93W0920,13D00073,E-21,6156908.0,1976592.0,0.0,,,Water Production,Municipal,50693116-e527-4778-a690-a57768ad0a1b,,6.0,06S01E17D004,CITY OF MILPITAS
-122.009470383067,37.3922235155093,43386,Extraction (Env) - Active,92W0208,92W0208,COM60B2,6123169.0,1968820.0,51.0,,,Water Production,Municipal,fc5f386a-dfc5-47ec-852f-492314a46ad1,,6.0,06S01W19R013,CITY OF SUNNYVALE
-122.009124331358,37.3897503265478,43391,Extraction (Env) - Active,92W0206,92W0206,COM59B2,6123255.0,1967918.0,57.0,,,Water Production,Municipal,0c1300cc-805a-4b31-9a14-5d505024f555,,6.0,06S01W19R014,CITY OF SUNNYVALE
-121.528771609486,36.9522038116256,43411,Destroyed,99W00281,06D00481, ,6261043.0,1806723.0,202.0,,,Water Production,Municipal,e1451ba6-1ad5-4428-873b-6f7da4cf528e,,6.0,11S04E28A003,
-122.009593712772,37.3847652211296,43446,Other - Active,84W0548,84W0548,T8B,6123089.0,1966105.0,38.0,,,Water Production,Municipal,b9470a64-db22-4aa3-acfd-54be7a55444a,36.0,4.0,06S01W30H004,CITY OF SUNNYVALE
-122.025932148091,37.3980384454285,43460,Destroyed,88W0492,04D00045,EW-14,6118422.0,1971014.0,26.0,,,Water Production,Municipal,c93707c5-6702-451b-9a41-4209bd55127a,,6.0,06S02W24H003,CITY OF SUNNYVALE
-121.989332767596,37.4075887226596,43463,Other - Active,94W0516,94W0516,E-1,6129107.0,1974320.0,20.0,,,Water Production,Municipal,fe71a6af-2a2b-4a44-83cb-775498554cb5,20.0,4.0,06S01W17J009,CITY OF SUNNYVALE
-122.149916926512,37.4071345687065,43511,Water Supply - Active,94W0746,94W0746,EW-5,6082469.0,1974937.0,57.0,,,Water Production,Municipal,9cbcc612-7888-42e2-be1b-1215b3ef5bf9,44.0,6.0,06S03W13N145,CITY OF PALO ALTO
-121.541768733257,37.048379106749,43521,Water Supply - Active,,, ,6257635.0,1841781.0,0.0,,,Water Production,Municipal,369a88c0-defb-4d82-8d58-5f876079d4a9,,0.0,10S04E21M003,
-121.884206815109,37.3644184795141,43587,Other - Active,99W01106,99W01106,E-9,6159405.0,1958135.0,38.0,,,Water Production,Municipal,a7085906-a72c-425f-9a5f-cf6c8e52a86b,38.0,1.0,06S01E32K204,SAN JOSE WATER
-121.898427246668,37.3722289865291,43600,Destroyed,,85D0171, ,6155316.0,1961040.0,0.0,,,Water Production,Municipal,929ad52a-5abd-4ed2-b012-1a51caf6de8e,,0.0,06S01E31A002,SAN JOSE WATER
-121.866769508433,37.2533783087211,43602,Abandoned,,, ,6163882.0,1917635.0,0.0,,,Water Production,Municipal,ac3baa95-1837-49b4-8904-8d6e1de8e823,,0.0,08S01E09G001,SAN JOSE WATER
-121.379994747662,36.9907658753114,43608,Water Supply - Active,C20211129002,R20221101001,7,6304648.00658109,1820320.08818293,180.0,26.0,80 - 180,Water Production,Municipal,dcec3b79-22d1-4027-89c5-b6c14811b28d,180.0,12.0,11S05E12M015,CASA DE FRUTA WATER SYSTEM
-122.022388321244,37.296700656086,43616,Abandoned,,, ,6118851.0,1934105.0,0.0,,,Water Production,Municipal,20c2be6f-1da3-415e-bd7a-1579c7c0ba05,,0.0,07S01W30E001,SAN JOSE WATER
-121.826532602316,37.3509101055618,43666,Destroyed,10W00496,D20160707009,EW-7,6176095.0,1952974.0,23.0,,,Water Production,Municipal,0c4c0d2a-a527-4b36-b456-ae49e538bf46,23.0,4.0,07S01E02J107,SAN JOSE WATER
-121.842789507438,37.3398719850979,43722,Destroyed,02W01031,08D00467,EX-2 11238,6171312.0,1949023.0,38.0,,,Water Production,Municipal,85e87923-52cc-4e85-b880-c35995c08536,,6.0,07S01E10H042,SAN JOSE WATER
-122.103265548007,37.4225390570277,43882,Destroyed,05W00130,07D00323,I-2,6096113.0,1980309.0,53.0,,,Water Production,Municipal,d8ce78b3-a0f8-46ae-b401-3ffadbe9b593,,4.0,06S02W08K120,CITY OF PALO ALTO
-122.054472858952,37.401119045748,43898,Water Supply - Active,95W00535,95W00535,EX-3,6110151.0,1972272.0,45.0,,,Water Production,Municipal,16c559c3-e968-4db7-b7bb-a5e5f49ba7f0,42.0,6.0,06S02W23C165,CITY OF MOUNTAIN VIEW
-122.054338286831,37.4018889252047,43902,Water Supply - Active,96W00463,96W00463,GSF-1B2,6110195.0,1972552.0,94.0,,,Water Production,Municipal,693b1d5c-a6c5-4431-9ad3-8e57aa540fcc,80.0,6.0,06S02W23C191,CITY OF MOUNTAIN VIEW
-121.941699605944,37.3874208948061,43904,Other - Active,05W00615,05W00615,EX-3,6142828.0,1966761.0,20.0,,,Water Production,Municipal,2e859dd5-d3dc-426d-ba13-756c07b4e1a2,,4.0,06S01W26B027,CITY OF SANTA CLARA
-122.053696862769,37.4039670434422,43913,Water Supply - Active,97W00456,97W00456,REG-11(A),6110393.0,1973305.0,0.0,,,Water Production,Municipal,42d58ba0-e62d-4cd2-88f0-ffdc91a34ee7,,0.0,06S02W14P055,CITY OF MOUNTAIN VIEW
-122.054484983514,37.4020627113907,43917,Destroyed,97W00448,D20150406001,REG-MW1B2,6110153.0,1972616.0,0.0,,,Water Production,Municipal,75c477fa-1ab8-4780-ad45-1686f5391bc6,,0.0,06S02W23C214,CITY OF MOUNTAIN VIEW
-122.148976446105,37.4069613672792,43919,Water Supply - Active,90W1786,90W1786,DW-7,6082741.0,1974869.0,102.0,,,Water Production,Municipal,7d88a9b0-ea68-4b7c-aee2-31c1ed4ef3b4,83.0,4.0,06S03W13M035,CITY OF PALO ALTO
-122.011108405292,37.3881069033078,43933,Extraction (Env) - Active,86W0277,86W0277,COM16A,6122669.0,1967329.0,25.0,,,Water Production,Municipal,ecb146ad-c9dd-4cb1-bde1-64ddf02f18b9,,6.0,06S01W30B002,CITY OF SUNNYVALE
-121.831082385076,37.237247705616,43963,Destroyed,01W00984,09D00165,MW-7,6174184.0,1911612.0,50.0,,,Water Production,Municipal,d39b227d-204e-468c-8595-31fbadbf1eaa,,4.0,08S01E14F008,SAN JOSE WATER
-122.150064596968,37.40585210756,43978,Water Supply - Active,94W0435,94W0435,EW-11,6082418.0,1974471.0,38.0,,,Water Production,Municipal,a9e840ef-7439-4e38-aa65-76781ac2e9d7,38.0,6.0,06S03W13N011,CITY OF PALO ALTO
-122.150224722566,37.4063383323339,43986,Water Supply - Active,94W0744,94W0744,EW-4,6082375.0,1974649.0,78.0,,,Water Production,Municipal,97249449-c2c4-475a-9684-adbe103453a0,59.0,0.0,06S03W13N144,CITY OF PALO ALTO
-122.14996996664,37.4063903989879,43994,Water Supply - Active,94W0758,94W0758,EW-10,6082449.0,1974666.0,116.0,,,Water Production,Municipal,a5afa6c4-dc1f-4010-a2f7-ec76173489e0,114.0,0.0,06S03W13N161,CITY OF PALO ALTO
-122.144337130956,37.4089657365405,44009,Other - Active,01W01099,01W01099,PA-60R,6084101.0,1975575.0,57.0,,,Water Production,Municipal,7df4a623-f6df-444a-8ecb-6336a0dcf863,57.0,8.0,06S03W13L091,CITY OF PALO ALTO
-121.977339700699,37.3525879594509,44050,Destroyed,89W2067,01D00520,RW-5,6132274.0,1954241.0,43.0,,,Water Production,Municipal,72066504-aa56-457a-914e-e3f107a431ae,,6.0,07S01W04G002,CITY OF SANTA CLARA
-121.955626522865,37.3696661925144,44066,Destroyed,05W00159,10D00337,WW-5,6138682.0,1960360.0,0.0,,,Water Production,Municipal,636e3981-0724-49e0-9bd5-434c67ae48b8,,0.0,06S01W34G015,CITY OF SANTA CLARA
-121.64256512857,37.1584337529024,44113,Destroyed,03W00257,03D00496,PEET RD #1,6228709.0,1882192.0,282.0,,,Water Production,Municipal,83124126-4c61-4e97-a282-22c593415b23,,16.0,09S03E09R006,CITY OF MORGAN HILL
-122.003216132396,37.3812810836748,44144,Other - Active,89W0436,89W0436,ARQ 21,6124922.0,1964807.0,0.0,,,Water Production,Municipal,972e5b6d-879a-4728-af04-cf96f7e98505,,4.0,06S01W29M014,CITY OF SUNNYVALE
-121.897504460377,37.3508389609734,44191,Other - Active,04W00432,04W00432,EW-5,6155467.0,1953248.0,19.0,,,Water Production,Municipal,8a12c27e-4ab8-4097-affc-42531e043d89,19.0,4.0,07S01E06J026,SAN JOSE WATER
-121.973264821298,37.3739914208178,44192,Destroyed,84W1022,03D00118,SC3-E2,6133581.0,1962015.0,25.0,,,Water Production,Municipal,ca657234-da1c-42e7-861a-accaad49628b,,4.0,06S01W33B001,CITY OF SANTA CLARA
-121.897452877317,37.3505814336813,44196,Other - Active,04W00436,04W00436,EW-9,6155481.0,1953154.0,20.0,,,Water Production,Municipal,53a1c058-699e-46cb-af8d-6ec2ec6602e5,19.0,2.0,07S01E06J029,SAN JOSE WATER
-121.610324164526,37.0095726800004,44255,Destroyed,,88D0043, ,6237461.0,1827882.0,0.0,,,Water Production,Municipal,e2043375-a252-45f6-af10-061e2a59b5be,,0.0,11S03E02G007,CITY OF GILROY
-121.912092166344,37.3954647598501,44358,Other - Active,02W00531,02W00531,MW-19,6151473.0,1969559.0,30.0,,,Water Production,Municipal,bd6e0a20-6a5f-4a4d-984b-24af2464af22,30.0,4.0,06S01E19M061,SAN JOSE WATER
-121.824091709908,37.3515419546395,44384,Destroyed,,01D00563,W SILVR 1,6176808.0,1953194.0,0.0,,,Water Production,Municipal,cc83803b-ae53-426d-ab27-9cb6619f5e46,,0.0,07S01E02J003,SAN JOSE WATER
-121.868893998029,37.2532720417953,44395,Abandoned,,, ,6163263.0,1917605.0,0.0,,,Water Production,Municipal,0b44f725-7926-40ee-b033-5d7cdbf330a0,,0.0,08S01E09F001,SAN JOSE WATER
-122.105761685907,37.3922762093283,44398,Destroyed,,83D0038, ,6095200.0,1969305.0,0.0,,,Water Production,Municipal,dad9e90c-ba35-4bc0-90fd-32e10a5669fc,,0.0,06S02W20L002,CWSC LOS ALTOS SUBURBAN
-121.913163057875,37.434307756658,44403,Destroyed,,97D00264,CURTNER,6151375.0,1983704.0,0.0,,,Water Production,Municipal,74a1cbc3-dcce-454b-b2c4-299bca424ee7,,0.0,06S01E06N001,CITY OF MILPITAS
-122.146574756176,37.4073780965456,44411,Water Supply - Active,94W1434,94W1434,CEW3,6083441.0,1975008.0,31.0,,,Water Production,Municipal,6a3cbf79-0863-440e-a2fb-0dcd0d0f6884,31.0,0.0,06S03W13M204,CITY OF PALO ALTO
-121.899599869711,37.3228489518963,44459,Other - Active,05W00576,05W00576,RW-6,6154706.0,1943067.0,35.0,,,Water Production,Municipal,d75a0438-b4ac-40cb-b687-0324c6a82acb,35.0,2.0,07S01E18J013,SAN JOSE WATER
-121.895309291335,37.3261500056635,44463,Destroyed,05W00601,12D00058,RW4,6155971.0,1944250.0,0.0,,,Water Production,Municipal,28a754e1-c63d-4130-b50e-11431738d735,,2.0,07S01E18H015,SAN JOSE WATER
-121.895327004316,37.3261426672744,44467,Destroyed,05W00604,12D00057,RW3,6155966.0,1944248.0,0.0,,,Water Production,Municipal,b1d95b99-645c-4d1a-ac36-d79d13eb9bd6,,2.0,07S01E18H018,SAN JOSE WATER
-122.041090129752,37.2923908477219,44512,Abandoned,,, ,6113386.0,1932625.0,0.0,,,Water Production,Municipal,758c503d-6498-4468-990d-03e26a0b84f7,,0.0,07S02W25M004,SAN JOSE WATER
-121.872524217653,37.2419968886032,44552,Abandoned,,, ,6162147.0,1913515.0,0.0,,,Water Production,Municipal,af15fe56-e38a-4472-810e-c3af638d0031,,0.0,08S01E16D003,SAN JOSE WATER
-121.610720144598,37.0821670349759,44576,Destroyed,,85D0233, ,6237659.0,1854314.0,0.0,,,Water Production,Municipal,a7c3238e-e264-4db7-b8c7-6a2df56eadb2,,0.0,10S03E11G008,CAL AM - WEST SAN MARTIN
-122.032336695892,37.3990999596306,44620,Water Supply - Active,88W1849,97D01031,LF-33,6116568.0,1971431.0,35.0,,,Water Production,Municipal,a14a20d2-2b10-43b6-9e0b-2b34b6726e09,,2.0,06S02W24G004,CITY OF SUNNYVALE
-121.849338979546,37.3652900283209,44675,Destroyed,03W00213,D20150924018,TSG MW 26A,6169542.0,1958304.0,63.0,,,Water Production,Municipal,a3a0356b-c6f0-4d1b-88a3-bfe62763e99b,38.0,3.0,06S01E34K053,SAN JOSE WATER
-122.039904719191,37.3815624618125,44740,Destroyed,04W00347,13D00223,MW-11B,6114265.0,1965083.0,0.0,,,Water Production,Municipal,f678a209-4875-45bd-bd1d-620369b28556,,2.0,06S02W25E015,CITY OF SUNNYVALE
-122.050628010247,37.3848888662555,44765,Other - Active,93W1328,93W1328,EX-1B1,6111170.0,1966345.0,77.0,,,Water Production,Municipal,eaf80064-82e6-4b9d-ad6a-6f6b54655065,,0.0,06S02W26G005,CITY OF SUNNYVALE
-121.741166997135,37.1684124612282,44770,Water Supply - Active,C20230905001,C20230905001,GWD2,6200024.98599641,1886191.27284506,720.0,12.25,135 - 715,Water Production,Municipal,88fa2b10-7b01-4c71-85ae-29983124c150,715.0,4.95,09S02E10F002,
-121.997282774317,37.3884361766796,44773,Abandoned,97W00309,97W00309,SU4B2-2,6126687.0,1967384.0,60.0,,,Water Production,Municipal,d7737fa3-edbd-48df-bae9-8ffb82a1f7f4,,4.0,06S01W29C033,CITY OF SUNNYVALE
-121.997395076304,37.3815984863839,44781,Other - Active,83W0123,83W0123,E7B,6126615.0,1964896.0,51.0,,,Water Production,Municipal,c671c9d2-19eb-45e9-bd34-3ef51800fcf0,50.0,5.0,06S01W29F002,CITY OF SUNNYVALE
-121.556849288226,37.0825526614539,44787,Water Supply - Active,04W00532,04W00532,WELL 2,6253374.0,1854272.0,560.0,,,Water Production,Municipal,184ace23-9be2-410e-8032-ffd95bf842e7,560.0,5.0,10S04E08C007,
-122.053043997763,37.3210142088625,44790,Destroyed,,90D0557, ,6110082.0,1943103.0,0.0,,,Water Production,Municipal,2a5ecbb2-02ee-41e4-814e-34e3bca8e8cf,,0.0,07S02W14L001,CITY OF CUPERTINO
-121.997023324694,37.381176039592,44805,Destroyed,86W0548,04D00594,E28A,6126720.0,1964740.0,22.0,,,Water Production,Municipal,43be2bb2-12d8-422e-b342-6ccab5c34641,,8.0,06S01W29L003,CITY OF SUNNYVALE
-121.997985165241,37.3813689204561,44809,Destroyed,86W0545,04D00591,ME25A,6126442.0,1964815.0,23.0,,,Water Production,Municipal,50d40bbb-01b4-49ae-bd51-742adefd16f0,,8.0,06S01W29L006,CITY OF SUNNYVALE
-121.996696874224,37.3825287948866,44815,Other - Active,86W1880,86W1880,E 41 A,6126823.0,1965231.0,25.0,,,Water Production,Municipal,f3724d98-e102-40c9-ac9a-2fff251e406a,25.0,5.0,06S01W29F005,CITY OF SUNNYVALE
-121.871976418704,37.3225138121511,44816,Destroyed,02W00087,14D01304,STMW-13,6162736.0,1942826.0,0.0,,,Water Production,Municipal,cda016bc-d337-4abf-95d3-b2bf2e9a3a53,,2.0,07S01E16L015,SAN JOSE WATER
-121.960374588062,37.2048326514794,44860,Water Supply - Active,04W00677,04W00677,6,6136366.0,1900372.0,500.0,,,Water Production,Municipal,38ce50e9-d5af-44fb-aa12-5e54d074950b,500.0,5.0,08S01W27L002,
-121.589315437453,37.1217479211823,44882,Water Supply - Active,05W00229,05W00229,2,6244098.0,1868648.0,485.0,,,Water Production,Municipal,30482b95-9b87-4ca2-83d9-0246ee3c8902,400.0,8.0,09S03E25K004,RANCHO ROBLES MUTUAL WATER COMPANY
-121.935529914589,37.3566220830187,45012,Extraction (Env) - Active,93W0534,93W0534,EW-5,6144448.0,1955521.0,0.0,,,Water Production,Municipal,8b762caf-73a4-4a30-b7a3-5c0a40edd0d1,,6.0,07S01W02A015,CITY OF SANTA CLARA
-121.937213272091,37.3528551842552,45020,Water Supply - Active,95W00753,95W00753,3 02,6143938.0,1954157.0,0.0,,,Water Production,Municipal,7770c4d9-5dce-4ed7-b03d-1f94f3267854,,0.0,07S01W02G024,CITY OF SANTA CLARA
-121.828362458872,37.3200366498908,45026,Destroyed,91W1639,08D00009,7-3704 RW1,6175404.0,1941742.0,31.0,,,Water Production,Municipal,b81959fa-665b-4988-8902-d829ab9e4c3e,,6.0,07S01E14Q001,SAN JOSE WATER
-121.952818038944,37.3693811365747,45068,Other - Active,89W1237,89W1237,T38EB,6139496.0,1960244.0,52.0,,,Water Production,Municipal,6919a54a-e09b-4650-9bce-e72996b39475,,4.0,06S01W34H012,CITY OF SANTA CLARA
-121.952742604715,37.2808397441322,45070,Abandoned,,, ,6139018.0,1928009.0,0.0,,,Water Production,Municipal,13572969-c975-4aab-9baf-19b5dad4ed18,,0.0,07S01W34H001,SAN JOSE WATER
-121.922857662947,37.2431370953771,45100,Destroyed,06W00264,12D00163,EW-2,6147503.0,1914149.0,35.0,,,Water Production,Municipal,90a45634-8226-4af4-afc3-20fc89a93134,35.0,40.0,08S01W13C009,SAN JOSE WATER
-121.968397749089,37.3450399240304,45115,Water Supply - Active,,,28,6134830.0,1951453.0,0.0,,,Water Production,Municipal,53ade59d-c29f-4ace-ab94-aa9603bae3c0,,0.0,07S01W10D010,CITY OF SANTA CLARA
-121.647485662217,37.1355829527814,45119,Water Supply - Active,,10W00155,MAIN,6227173.0,1873891.0,261.0,,,Water Production,Municipal,a363bc2a-c9d7-4fc3-83de-5140e98b7cd4,,8.0,09S03E21K004,CITY OF MORGAN HILL
-122.13775624117,37.4252807609148,45122,Water Supply - Active,94W1576,94W1576,TPE-1,6086116.0,1981481.0,30.0,,,Water Production,Municipal,b4f4922d-9819-411c-bf24-51c8679ba9be,30.0,4.0,06S03W12G086,CITY OF PALO ALTO
-121.592642353498,37.0601638321144,45143,Water Supply - Active,76W0366,76W0366,12,6242839.0,1846241.0,0.0,,,Water Production,Municipal,5daa5427-1dfc-463f-923c-4d27973e9703,240.0,0.0,10S03E13Q001,
-122.13709894208,37.4014822674228,45156,Other - Active,89W1142,89W1142,RW-4A,6086156.0,1972814.0,45.0,,,Water Production,Municipal,80aa8f99-e2a0-4605-80f6-0dbbff1f1b34,36.0,6.0,06S03W24B004,CITY OF PALO ALTO
-121.963932349575,37.3268816415288,45166,Water Supply - Active,,,10,6136025.0,1944822.0,0.0,,,Water Production,Municipal,5479adb5-3711-4d23-bcba-40fe99964483,,0.0,07S01W15E001,CITY OF SANTA CLARA
-121.935635993047,37.2899778375428,45185,Destroyed,,D20170327001,RIDGELEY1,6144045.0,1931259.0,817.0,,,Water Production,Municipal,fb9d0e81-1ea9-4863-998c-8895ef6287f4,817.0,16.0,07S01W26R002,SAN JOSE WATER
-121.915130699826,37.3066659505643,45187,Water Supply - Active,06W01450,06W01450,MERIDIAN 5,6150101.0,1937244.0,760.0,,,Water Production,Municipal,1953ede8-3685-4c94-954e-040795e79060,750.0,0.0,07S01W24J007,SAN JOSE WATER
-121.995510830351,37.3060399067934,45203,Destroyed,,99D00877,W-1,6126723.0,1937379.0,0.0,,,Water Production,Municipal,2bf5924d-b874-46ca-aee0-836331d1f66f,,0.0,07S01W20L001,SAN JOSE WATER
-121.91110214295,37.3880345848944,45206,Water Supply - Active,,,BREED AV2,6151720.0,1966849.0,0.0,,,Water Production,Municipal,2595e95d-827d-45cd-9da3-2d26ea9409b1,,0.0,06S01E30D011,SAN JOSE WATER
-121.843099905013,37.3568714430456,45225,Destroyed,,D20181022008,JACKSON #2,6171311.0,1955213.0,620.0,,,Water Production,Municipal,dd1d73a0-dd4a-4157-b0db-d039e0f8ca77,620.0,16.0,07S01E03A001,SAN JOSE WATER
-121.946745591117,37.3859295933027,45246,Water Supply - Standby,,S25-0045,,6141354.0,1966241.0,0.0,,,Water Production,Municipal,ff4f14ac-3e31-40e3-bba7-316e76a5e841,,0.0,06S01W26D003,CITY OF SANTA CLARA
-121.789433928305,37.2472357830216,45250,Destroyed,,06D00633,BOYCE,6186358.0,1915079.0,0.0,,,Water Production,Municipal,d64d1339-772e-44f2-969e-64ca333bd6d2,,0.0,08S02E07K019,GREAT OAKS WC INC
-121.828006696375,37.3213740815189,45308,Destroyed,07W00186,D20200211009,EX6,6175514.0,1942227.0,25.0,,,Water Production,Municipal,bd601af5-e03e-43b0-9756-90ae9bfafb2f,25.0,4.0,07S01E14K059,SAN JOSE WATER
-121.869708522056,37.3592966158726,45309,Destroyed,02W00652,D20210301005,EW-3,6163591.0,1956208.0,21.0,,,Water Production,Municipal,eb812868-b886-40c1-8402-5b23c030f173,20.0,4.0,07S01E04C025,SAN JOSE WATER
-122.013954266315,37.3932955299287,45320,Destroyed,92W2232,07D00682,RW-2 11231,6121873.0,1969231.0,0.0,,,Water Production,Municipal,44a0aa6a-4b7b-451b-b5bb-72b8197ce650,,6.0,06S01W19K003,CITY OF SUNNYVALE
-121.869867146569,37.3591272096244,45321,Destroyed,02W00656,D20210302002,EW-7,6163544.0,1956147.0,34.0,,,Water Production,Municipal,7bb7f93f-d067-4fa2-b875-1c024330ace4,33.0,4.0,07S01E04C029,SAN JOSE WATER
-121.869635117121,37.3591388889114,45329,Destroyed,02W00659,D20210302005,EW-10,6163611.0,1956150.0,32.0,,,Water Production,Municipal,a0d0b8b0-a5bf-48d3-9e62-c496e1a767d9,32.0,4.0,07S01E04C032,SAN JOSE WATER
